,P,EFFECTSIZE,TF,FDR,SNP,GENE
287,0.36444339279713284,0.06992238190619052,STAT4,0.48592452372951045,,STAT4
288,0.004004782005315118,-0.2025306610919048,GFI1B,0.01731797623920051,,GFI1B
289,1.4650170859389707e-06,-0.28039707738095254,NR2E3,8.958293416076808e-05,,NR2E3
290,0.01925760690714028,0.07691258047619043,HESX1,0.054534816020220256,,HESX1
291,0.2865216138874202,-0.031309789482428574,CREB1,0.4111520916770155,,CREB1
292,0.02488895830723355,-0.13752835771285715,TP53,0.06528251359274374,,TP53
293,0.016686820883982673,0.10069132997428565,HIF1A,0.04898883195297665,,HIF1A
294,3.672494520328699e-05,0.1971938094285714,HEY1,0.0007344989040657397,,HEY1
295,0.15703345176812492,0.07406445067619045,ALX3,0.2563811457438774,,ALX3
296,0.1867452458964588,0.13395240144047615,AIRE,0.2929337190532687,,AIRE
297,0.00024943879559997847,0.1597237492857142,MAFB,0.0024188004421816095,,MAFB
