,P,EFFECTSIZE,TF,FDR,SNP,GENE
281,0.0002100154542625545,-0.27280561372929824,RELB,0.0007636925609547435,,RELB
282,0.01398560495717273,-0.07909467566666684,FOXJ2,0.02406125584029717,,FOXJ2
283,0.006203511716820352,-0.1055640745000001,FOXP3,0.011816212793943529,,FOXP3
284,0.032217307464404446,0.06789027463157887,ZNF410,0.05078590339216464,,ZNF410
285,0.11168493231076572,0.04353701301522807,CENPB,0.1540481824976079,,CENPB
286,0.10365192452562122,0.05122505579736841,EOMES,0.1442113732530382,,EOMES
287,0.2656662081817164,-0.029662858228070244,STAT4,0.3220196462808684,,STAT4
288,6.008504461422458e-08,-0.5203155874614035,GFI1B,2.7467448966502665e-06,,GFI1B
289,2.9656936345915423e-08,-0.641242176071579,NR2E3,2.7467448966502665e-06,,NR2E3
290,3.3498497502945085e-07,0.25013400271929825,HESX1,7.4291464776960295e-06,,HESX1
291,0.1775914319429126,0.028802013712280722,CREB1,0.2291502347650485,,CREB1
292,2.2789015743929525e-05,-0.5940265855061403,TP53,0.00013504601922328607,,TP53
293,0.0016424094536021578,0.07437777985701756,HIF1A,0.00378108651188986,,HIF1A
294,1.387316115970285e-05,0.35120271568421046,HEY1,9.650894719793289e-05,,HEY1
295,0.1508958363099841,-0.022935477268245623,ALX3,0.2003596166771573,,ALX3
296,0.02209983083932894,-0.0704608634298245,AIRE,0.035716898326188184,,AIRE
297,0.6355759678985313,-0.020360374204385967,MAFB,0.6756953811545847,,MAFB
298,0.010452362505698433,0.20535254105964915,TFCP2,0.01847931492720165,,TFCP2
299,0.015482263777790738,-0.08269926083921052,ZNF713,0.026213356660809716,,ZNF713
300,0.9035100277788527,-0.001502163324561323,BHLHE40,0.9207745506026525,,BHLHE40
301,0.42535264413388707,0.03997189710877197,ZSCAN16,0.4826696671022832,,ZSCAN16
302,0.17524067967738755,0.05510323050877175,NR4A3,0.2270324595010689,,NR4A3
303,0.02125960528773428,0.05900165982456107,NFAT5,0.03453336899530442,,NFAT5
304,0.020447341763494,0.07516592248245613,NR2C1,0.033383415124071836,,NR2C1
305,0.0022126165013741724,0.0860024912017544,ZKSCAN3,0.004816580139045817,,ZKSCAN3
306,0.0002290507814170677,-0.11661337164912289,ATF4,0.0008235533713872097,,ATF4
307,0.7660382938469477,0.009447129667807003,HLTF,0.7958839416591664,,HLTF
308,0.0002040077431008676,-0.17092735352789473,JUN,0.0007590985789799725,,JUN
309,0.0003412977096325193,-0.22865432487719306,E2F1,0.0010707379125726097,,E2F1
310,0.00023574773902986564,0.21928404707543858,E2F6,0.0008290030383467803,,E2F6
311,0.00010634510232346751,-0.10643466885087721,E2F5,0.00048614903919299435,,E2F5
312,0.45582501434462863,0.015381064280701906,PAX6,0.5100140020639201,,PAX6
313,4.4683558738153325e-06,-0.1559624255925614,ATF7,4.4683558738153325e-05,,ATF7
314,0.0009332723941432947,0.15624801999999993,IRF4,0.002428025740860604,,IRF4
315,0.002889238491949047,0.08734375885964912,HMBOX1,0.005964879467249645,,HMBOX1
316,0.11168493231076572,-0.07057087294736841,FUBP1,0.1540481824976079,,FUBP1
317,3.024703297405764e-06,0.28756195949561403,ZNF740,3.722711750653248e-05,,ZNF740
318,0.21571589995676366,0.04371843598508772,CEBPZ,0.27284224500460225,,CEBPZ
319,0.011610797145332629,-0.08938856717543864,DDIT3,0.020414588387398028,,DDIT3
